rep,mes,mk1,mk2,mk3,mk4,mutr,muta,mut_sp1,mut_sp2
29,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.68806e-07,6.49592e-07
30,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.28023e-07,6.98124e-07
31,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.75435e-07,7.38636e-07
32,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.32036e-07,5.53132e-07
33,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.2572e-07,4.93183e-07
34,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.87359e-07,1.05383e-07
35,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.50972e-07,6.90158e-07
36,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.72278e-07,5.16724e-07
37,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.93528e-07,6.66982e-07
38,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.2193e-07,2.85181e-07
39,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.38213e-07,8.47952e-07
40,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.30437e-07,4.08227e-07
41,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.5902e-07,4.98095e-07
42,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.17354e-07,2.91383e-07
43,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.1912e-07,2.14964e-07
44,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.78845e-07,2.61383e-07
45,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.99655e-07,4.08922e-07
46,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.27693e-07,7.05811e-07
47,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.58906e-07,7.90376e-07
48,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.70587e-07,1.94821e-07
49,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.22954e-07,9.41863e-07
50,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.9941e-07,8.50264e-07
51,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.51761e-07,5.07463e-07
52,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.20151e-07,1.82295e-07
53,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.06883e-07,2.44507e-07
54,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.02298e-07,5.19273e-07
55,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.22787e-07,6.34907e-07
56,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.83749e-07,1.46685e-07
57,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.01564e-07,8.23771e-07
58,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.55668e-07,9.8862e-07
59,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.93291e-07,8.33744e-07
60,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.95221e-07,2.503e-07
61,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.35943e-07,3.33038e-07
62,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.01667e-07,3.9431e-07
63,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.75663e-07,1.95075e-07
64,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.64904e-07,3.20125e-07
65,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.6364e-07,7.18216e-07
66,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.27934e-07,1.19298e-07
67,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.96527e-07,4.64308e-07
68,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.11633e-07,6.30092e-07
69,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.51295e-07,9.10859e-07
70,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.98619e-07,5.7233e-07
71,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.86909e-07,9.85114e-07
72,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.74538e-07,6.44492e-07
73,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.74835e-07,1.38424e-07
74,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.69787e-07,2.83924e-07
75,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.36351e-07,1.79047e-07
76,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.08397e-07,8.42019e-07
77,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.03238e-07,3.31635e-07
78,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.16931e-07,2.67319e-07
79,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.55856e-07,7.3667e-07
80,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.44944e-07,5.54656e-07
81,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.61251e-07,9.89921e-07
82,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.94574e-07,8.46037e-07
83,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.74569e-07,8.69478e-07
84,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.72765e-07,5.99823e-07
85,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.59772e-07,9.1301e-07
86,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.61042e-07,9.72222e-07
87,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.70191e-07,2.64418e-07
88,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.89118e-07,9.06623e-07
89,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.39251e-07,8.6189e-07
90,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.97544e-07,7.96915e-07
91,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.90672e-07,5.60074e-07
92,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.22344e-07,9.11105e-07
93,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.97363e-07,1.3348e-07
94,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.61273e-07,7.23956e-07
95,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.72641e-07,2.49793e-07
96,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.76072e-07,9.62231e-07
97,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.64906e-07,3.31475e-07
98,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.75064e-07,8.04415e-07
99,299,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.93814e-07,8.59783e-07
0,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.2946e-07,2.6354e-07
1,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.97565e-07,3.0695e-07
2,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.53927e-07,9.81851e-07
3,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.15803e-07,7.282e-07
4,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.34938e-07,6.79179e-07
5,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.1039e-07,6.12071e-07
6,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.37951e-07,7.86937e-07
7,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.0771e-07,7.13301e-07
8,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.96329e-07,3.40127e-07
9,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.24827e-07,4.9805e-07
10,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.01809e-07,6.11697e-07
11,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.56417e-07,6.78239e-07
12,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.60943e-07,6.12579e-07
13,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.6906e-07,5.31506e-07
14,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.30122e-07,7.67196e-07
15,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.27674e-07,4.45664e-07
16,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.66616e-07,6.84189e-07
17,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.42438e-07,3.5295e-07
18,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.79112e-07,7.82691e-07
19,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.39563e-07,7.4155e-07
20,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.24981e-07,3.07627e-07
21,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.04709e-07,6.0395e-07
22,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.77152e-07,3.43474e-07
23,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.78998e-07,8.75018e-07
24,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.09174e-07,5.23242e-07
25,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.56234e-07,1.13774e-07
26,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.89948e-07,3.98705e-07
27,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.5975e-07,9.39619e-07
28,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.84419e-07,2.11461e-07
29,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.99523e-07,2.22288e-07
30,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.14926e-07,3.08455e-07
31,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.51906e-07,8.32829e-07
32,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.13629e-07,5.23729e-07
33,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.10285e-07,7.76079e-07
34,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.6052e-07,3.75849e-07
35,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.88418e-07,8.69806e-07
36,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.45987e-07,6.06451e-07
37,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.23149e-07,3.60266e-07
38,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.47089e-07,4.56243e-07
39,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.39171e-07,2.52193e-07
40,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.14686e-07,3.98977e-07
41,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.0081e-07,6.65196e-07
42,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.41716e-07,1.86638e-07
43,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.32972e-07,9.40822e-07
44,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.29036e-07,6.53424e-07
45,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.08903e-07,6.40775e-07
46,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.15245e-07,4.62888e-07
47,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.23155e-07,7.74278e-07
48,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.49606e-07,7.93097e-07
49,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.65926e-07,6.41961e-07
50,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.88862e-07,7.08392e-07
51,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.23863e-07,8.8119e-07
52,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.82092e-07,9.77388e-07
53,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.70511e-07,9.65492e-07
54,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.05879e-07,7.44812e-07
55,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.57189e-07,1.88569e-07
56,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.44873e-07,3.8367e-07
57,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.62057e-07,5.8228e-07
58,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.14645e-07,1.11555e-07
59,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.00835e-07,1.04988e-07
60,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.19866e-07,2.49223e-07
61,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.78432e-07,7.31089e-07
62,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.55054e-07,1.39888e-07
63,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.91044e-07,7.20734e-07
64,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.48713e-07,5.26283e-07
65,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.25799e-07,5.60649e-07
66,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.43506e-07,4.77457e-07
67,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.74498e-07,6.7193e-07
68,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.79434e-07,1.43214e-07
69,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.91194e-07,8.51247e-07
70,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.79397e-07,3.03797e-07
71,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.24059e-07,8.8866e-07
72,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.77984e-07,5.97672e-07
73,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.64568e-07,2.58149e-07
74,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.73464e-07,8.79645e-07
75,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.53699e-07,4.74948e-07
76,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.26606e-07,6.7648e-07
77,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.9874e-07,6.77269e-07
78,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.15459e-07,1.75154e-07
79,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.84092e-07,8.21928e-07
80,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.11579e-07,4.40992e-07
81,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.38859e-07,8.18708e-07
82,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.84708e-07,8.5192e-07
83,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.70573e-07,8.26172e-07
84,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.84758e-07,5.36315e-07
85,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.3105e-07,8.51776e-07
86,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.29417e-07,6.77581e-07
87,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.75587e-07,3.78996e-07
88,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.38376e-07,8.32044e-07
89,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.9936e-07,8.39735e-07
90,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.45941e-07,7.16326e-07
91,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.71256e-07,4.83228e-07
92,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.04191e-07,9.98532e-07
93,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.8047e-07,7.20143e-07
94,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.5874e-07,3.78238e-07
95,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.9402e-07,6.09003e-07
96,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.08609e-07,1.1175e-07
97,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.34022e-07,4.51361e-07
98,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.6291e-07,8.49921e-07
99,300,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.33769e-07,7.59748e-07
0,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.47151e-07,4.04267e-07
1,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.0656e-07,8.05943e-07
2,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.88488e-07,5.87671e-07
3,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.71041e-07,9.65123e-07
4,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.87864e-07,3.0574e-07
5,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.06522e-07,8.24212e-07
6,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.81965e-07,6.47463e-07
7,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.82637e-07,3.38991e-07
8,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.82627e-07,4.19101e-07
9,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.92506e-07,2.21489e-07
10,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.83893e-07,7.1394e-07
11,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.78773e-07,9.59776e-07
12,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.28271e-07,6.75866e-07
13,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.34118e-07,2.79951e-07
14,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.70741e-07,6.24761e-07
15,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.38487e-07,5.49743e-07
16,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.97659e-07,5.02954e-07
17,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.21112e-07,4.92797e-07
18,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.9909e-07,8.23899e-07
19,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.24713e-07,9.16974e-07
20,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.43153e-07,8.38351e-07
21,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.09631e-07,1.95182e-07
22,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.06265e-07,6.74881e-07
23,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.26514e-07,7.8398e-07
24,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.03234e-07,1.02221e-07
25,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.28784e-07,2.4894e-07
26,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.15358e-07,1.45884e-07
27,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.48242e-07,2.5546e-07
28,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.99076e-07,6.74755e-07
29,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.80704e-07,2.5363e-07
30,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.84629e-07,9.26191e-07
31,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.44989e-07,9.75239e-07
32,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.49951e-07,2.02497e-07
33,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.02967e-07,2.6732e-07
34,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.15514e-07,3.52215e-07
35,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.00997e-07,5.21565e-07
36,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.84915e-07,1.60993e-07
37,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.87269e-07,7.17103e-07
38,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.62941e-07,8.32116e-07
39,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.16155e-07,4.32798e-07
40,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.19418e-07,6.7416e-07
41,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.62969e-07,3.69463e-07
42,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.3447e-07,3.98267e-07
43,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.83046e-07,8.69472e-07
44,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.89134e-07,7.38716e-07
45,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.03241e-07,9.6064e-07
46,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.01416e-07,7.63759e-07
47,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.7603e-07,4.3786e-07
48,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.56767e-07,7.00514e-07
49,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.68107e-07,9.32452e-07
50,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.99432e-07,5.94389e-07
51,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.19597e-07,2.95092e-07
52,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.52051e-07,9.97115e-07
53,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.91269e-07,3.07802e-07
54,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.73773e-07,2.95166e-07
55,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.00622e-07,4.70992e-07
56,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.06577e-07,3.61068e-07
57,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.47259e-07,6.62691e-07
58,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.13141e-07,4.30849e-07
59,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.69463e-07,7.0432e-07
60,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.99973e-07,1.16961e-07
61,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.34061e-07,7.60288e-07
62,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.21776e-07,6.2635e-07
63,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.21798e-07,7.18744e-07
64,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.565e-07,9.1404e-07
65,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.43519e-07,3.92954e-07
66,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.05631e-07,9.07046e-07
67,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.29394e-07,5.91477e-07
68,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.88252e-07,9.8725e-07
69,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.14786e-07,1.95946e-07
70,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.24116e-07,3.39413e-07
71,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.22925e-07,2.8886e-07
72,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.92924e-07,9.091e-07
73,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.99342e-07,2.22232e-07
74,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.36619e-07,6.54075e-07
75,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.70816e-07,6.33662e-07
76,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.4939e-07,3.64723e-07
77,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.39089e-07,3.78603e-07
78,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.56185e-07,1.33431e-07
79,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.13334e-07,9.99719e-07
80,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.69253e-07,6.60858e-07
81,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.50694e-07,7.30574e-07
82,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.73082e-07,3.78204e-07
83,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.92994e-07,5.9629e-07
84,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.73195e-07,9.65637e-07
85,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.01097e-07,8.70817e-07
86,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.40067e-07,5.37458e-07
87,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.55933e-07,1.88841e-07
88,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.65224e-07,5.20904e-07
89,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.69571e-07,7.71089e-07
90,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.22051e-07,6.12345e-07
91,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.46338e-07,2.94167e-07
92,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.95166e-07,6.22434e-07
93,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.80916e-07,8.08235e-07
94,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.26697e-07,6.18602e-07
95,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.30076e-07,5.77642e-07
96,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.83123e-07,6.30628e-07
97,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.24299e-07,8.58196e-07
98,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.86255e-07,8.82102e-07
99,301,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.97487e-07,5.86528e-07
0,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.22522e-07,2.63439e-07
1,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.57019e-07,7.34183e-07
2,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.36036e-07,2.58891e-07
3,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.37548e-07,4.9188e-07
4,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.62974e-07,7.98434e-07
5,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.87154e-07,8.56285e-07
6,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.19537e-07,7.76069e-07
7,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.19285e-07,7.20526e-07
8,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.24937e-07,2.89444e-07
9,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.76475e-07,4.17361e-07
10,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.68993e-07,3.36783e-07
11,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.26076e-07,6.7621e-07
12,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.81585e-07,9.30899e-07
13,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.27491e-07,2.0757e-07
14,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.40697e-07,6.83784e-07
15,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.69901e-07,6.3884e-07
16,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.50923e-07,5.04689e-07
17,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.54858e-07,2.55442e-07
18,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.92433e-07,6.56257e-07
19,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.05305e-07,8.02195e-07
20,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.14487e-07,7.1378e-07
21,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.05422e-07,9.23113e-07
22,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.74122e-07,6.16176e-07
23,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.53625e-07,9.95595e-07
24,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.28068e-07,8.23625e-07
25,302,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.75723e-07,3.33765e-07
